127.0.0.1 - - [17/Dec/2024:11:31:29 +0530] "POST /wp-cron.php?doing_wp_cron=1734415289.5449759960174560546875 HTTP/1.0" 200 -
127.0.0.1 - - [17/Dec/2024:12:17:42 +0530] "POST /wp-cron.php?doing_wp_cron=1734418062.1520059108734130859375 HTTP/1.0" 200 -
127.0.0.1 - - [17/Dec/2024:12:17:32 +0530] "POST /wp-admin/update.php?action=upload-plugin HTTP/1.0" 200 68667
127.0.0.1 - - [17/Dec/2024:12:18:02 +0530] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5Bchunk_0%5D=dashicons,admin-bar,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets&load%5Bchunk_1%5D=,site-icon,l10n,buttons&ver=6.7.1 HTTP/1.0" 200 397552
127.0.0.1 - - [17/Dec/2024:12:18:05 +0530] "GET /wp-admin/plugins.php?action=activate&plugin=buddyboss-platform%2Fbp-loader.php&_wpnonce=d45da32e32 HTTP/1.0" 302 -
127.0.0.1 - - [17/Dec/2024:12:18:08 +0530] "POST /wp-cron.php?doing_wp_cron=1734418088.2901480197906494140625 HTTP/1.0" 200 -
127.0.0.1 - - [17/Dec/2024:12:18:08 +0530] "GET /wp-content/plugins/buddyboss-platform/bp-core/bb-core-native-presence.php?direct_allow=true HTTP/1.0" 200 45
127.0.0.1 - - [17/Dec/2024:12:18:07 +0530] "GET /wp-admin/plugins.php?activate=true&plugin_status=all&paged=1&s= HTTP/1.0" 302 92558
127.0.0.1 - - [17/Dec/2024:12:18:14 +0530] "GET /wp-admin/?hello=buddyboss&is_new_install=1 HTTP/1.0" 200 205503
127.0.0.1 - - [17/Dec/2024:12:18:14 +0530] "GET /wp-content/plugins/buddyboss-platform/bp-core/css/admin-bar.min.css?ver=2.6.51 HTTP/1.0" 200 2258
127.0.0.1 - - [17/Dec/2024:12:18:14 +0530] "GET /wp-content/plugins/buddyboss-platform/bp-core/admin/css/common.min.css?ver=2.6.51 HTTP/1.0" 200 84225
127.0.0.1 - - [17/Dec/2024:12:18:14 +0530] "GET /wp-content/plugins/buddyboss-platform/bp-core/admin/css/hello.min.css?ver=2.6.51 HTTP/1.0" 200 6848
127.0.0.1 - - [17/Dec/2024:12:18:14 +0530] "GET /wp-content/plugins/buddyboss-platform/bp-templates/bp-nouveau/icons/css/icons-map.min.css?ver=2.6.51 HTTP/1.0" 200 15260
127.0.0.1 - - [17/Dec/2024:12:18:14 +0530] "GET /wp-content/plugins/buddyboss-platform/bp-templates/bp-nouveau/icons/css/bb-icons.min.css?ver=1.0.5 HTTP/1.0" 200 26277
127.0.0.1 - - [17/Dec/2024:12:18:14 +0530] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5Bchunk_0%5D=dashicons,admin-bar,site-health,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-poi&load%5Bchunk_1%5D=nter,widgets,site-icon,l10n,buttons,wp-auth-check&ver=6.7.1 HTTP/1.0" 200 404630
127.0.0.1 - - [17/Dec/2024:12:18:14 +0530] "GET /wp-content/plugins/buddyboss-platform/bp-core/js/confirm.min.js?ver=2.6.51 HTTP/1.0" 200 135
127.0.0.1 - - [17/Dec/2024:12:18:14 +0530] "GET /wp-content/plugins/buddyboss-platform/bp-core/admin/js/fitvids.min.js?ver=2.6.51 HTTP/1.0" 200 1754
127.0.0.1 - - [17/Dec/2024:12:18:14 +0530] "GET /wp-content/plugins/buddyboss-platform/bp-core/admin/js/hello.min.js?ver=2.6.51 HTTP/1.0" 200 2783
127.0.0.1 - - [17/Dec/2024:12:18:14 +0530] "GET /wp-content/plugins/buddyboss-platform/bp-core/admin/js/settings-page.min.js?ver=2.6.51 HTTP/1.0" 200 68661
127.0.0.1 - - [17/Dec/2024:12:18:14 +0530] "GET /wp-content/plugins/buddyboss-platform/bp-templates/bp-nouveau/css/buddypress.min.css?ver=2.6.51 HTTP/1.0" 200 769684
127.0.0.1 - - [17/Dec/2024:12:18:14 +0530] "GET /wp-content/plugins/buddyboss-platform/bp-core/images/profile-avatar-buddyboss-50.png HTTP/1.0" 200 1119
127.0.0.1 - - [17/Dec/2024:12:18:14 +0530] "GET /wp-content/plugins/buddyboss-platform/bp-templates/bp-nouveau/icons/fonts/filled.woff2?1696234609 HTTP/1.0" 200 74928
127.0.0.1 - - [17/Dec/2024:12:18:14 +0530] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 941
127.0.0.1 - - [17/Dec/2024:12:18:31 +0530] "POST /wp-admin/update.php?action=upload-plugin HTTP/1.0" 200 153564
127.0.0.1 - - [17/Dec/2024:12:18:40 +0530] "GET /wp-content/plugins/buddyboss-platform/bp-core/css/admin-bar.min.css?ver=2.6.51 HTTP/1.0" 304 -
127.0.0.1 - - [17/Dec/2024:12:18:40 +0530] "GET /wp-content/plugins/buddyboss-platform/bp-core/admin/css/common.min.css?ver=2.6.51 HTTP/1.0" 304 -
127.0.0.1 - - [17/Dec/2024:12:18:40 +0530] "GET /wp-content/plugins/buddyboss-platform/bp-templates/bp-nouveau/icons/css/bb-icons.min.css?ver=1.0.5 HTTP/1.0" 304 -
127.0.0.1 - - [17/Dec/2024:12:18:40 +0530] "GET /wp-content/plugins/buddyboss-platform/bp-core/admin/css/hello.min.css?ver=2.6.51 HTTP/1.0" 304 -
127.0.0.1 - - [17/Dec/2024:12:18:40 +0530] "GET /wp-content/plugins/buddyboss-platform/bp-templates/bp-nouveau/icons/css/icons-map.min.css?ver=2.6.51 HTTP/1.0" 304 -
127.0.0.1 - - [17/Dec/2024:12:18:40 +0530] "GET /wp-content/plugins/buddyboss-platform/bp-core/js/confirm.min.js?ver=2.6.51 HTTP/1.0" 304 -
127.0.0.1 - - [17/Dec/2024:12:18:40 +0530] "GET /wp-content/plugins/buddyboss-platform/bp-templates/bp-nouveau/css/buddypress.min.css?ver=2.6.51 HTTP/1.0" 304 -
127.0.0.1 - - [17/Dec/2024:12:18:40 +0530] "GET /wp-content/plugins/buddyboss-platform/bp-core/admin/js/fitvids.min.js?ver=2.6.51 HTTP/1.0" 304 -
127.0.0.1 - - [17/Dec/2024:12:18:40 +0530] "GET /wp-content/plugins/buddyboss-platform/bp-core/admin/js/hello.min.js?ver=2.6.51 HTTP/1.0" 304 -
127.0.0.1 - - [17/Dec/2024:12:18:40 +0530] "GET /wp-content/plugins/buddyboss-platform/bp-core/images/profile-avatar-buddyboss-50.png HTTP/1.0" 304 -
127.0.0.1 - - [17/Dec/2024:12:18:40 +0530] "GET /wp-content/plugins/buddyboss-platform/bp-core/admin/js/settings-page.min.js?ver=2.6.51 HTTP/1.0" 304 -
127.0.0.1 - - [17/Dec/2024:12:18:40 +0530] "GET /wp-content/plugins/buddyboss-platform/bp-templates/bp-nouveau/icons/fonts/filled.woff2?1696234609 HTTP/1.0" 304 -
127.0.0.1 - - [17/Dec/2024:12:18:39 +0530] "GET /wp-admin/plugin-install.php HTTP/1.0" 200 212267
127.0.0.1 - - [17/Dec/2024:12:18:42 +0530] "GET /wp-admin/plugins.php?action=activate&plugin=buddyboss-platform-pro%2Fbuddyboss-platform-pro.php&_wpnonce=b64985f2fd HTTP/1.0" 302 -
127.0.0.1 - - [17/Dec/2024:12:18:46 +0530] "POST /wp-cron.php?doing_wp_cron=1734418125.9951620101928710937500 HTTP/1.0" 200 -
127.0.0.1 - - [17/Dec/2024:12:18:45 +0530] "GET /wp-admin/plugins.php?activate=true&plugin_status=all&paged=1&s= HTTP/1.0" 200 94901
127.0.0.1 - - [17/Dec/2024:12:18:48 +0530] "GET /wp-content/plugins/buddyboss-platform-pro/assets/css/hello.min.css?ver=2.5.70 HTTP/1.0" 200 7284
127.0.0.1 - - [17/Dec/2024:12:18:48 +0530] "GET /wp-content/plugins/buddyboss-platform-pro/includes/access-control/assets/css/bb-access-control-admin.min.css?ver=2.5.70 HTTP/1.0" 200 2221
127.0.0.1 - - [17/Dec/2024:12:18:48 +0530] "GET /wp-content/plugins/buddyboss-platform-pro/includes/integrations/onesignal/assets/css/bb-onesignal-admin.min.css?ver=2.5.70 HTTP/1.0" 200 6215
127.0.0.1 - - [17/Dec/2024:12:18:48 +0530] "GET /wp-content/plugins/buddyboss-platform-pro/includes/integrations/zoom/assets/css/bp-zoom-admin.min.css?ver=2.5.70 HTTP/1.0" 200 5533
127.0.0.1 - - [17/Dec/2024:12:18:48 +0530] "GET /wp-content/plugins/buddyboss-platform/bp-core/css/admin-bar.min.css?ver=2.6.51 HTTP/1.0" 304 -
127.0.0.1 - - [17/Dec/2024:12:18:48 +0530] "GET /wp-content/plugins/buddyboss-platform/bp-core/admin/css/common.min.css?ver=2.6.51 HTTP/1.0" 304 -
127.0.0.1 - - [17/Dec/2024:12:18:48 +0530] "GET /wp-content/plugins/buddyboss-platform/bp-core/admin/css/hello.min.css?ver=2.6.51 HTTP/1.0" 304 -
127.0.0.1 - - [17/Dec/2024:12:18:48 +0530] "GET /wp-content/plugins/buddyboss-platform/bp-templates/bp-nouveau/icons/css/bb-icons.min.css?ver=1.0.5 HTTP/1.0" 304 -
127.0.0.1 - - [17/Dec/2024:12:18:48 +0530] "GET /wp-content/plugins/buddyboss-platform/bp-templates/bp-nouveau/css/buddypress.min.css?ver=2.6.51 HTTP/1.0" 304 -
127.0.0.1 - - [17/Dec/2024:12:18:48 +0530] "GET /wp-content/plugins/buddyboss-platform-pro/includes/integrations/tutorlms/assets/js/bb-tutorlms-admin.min.js?ver=2.6.51 HTTP/1.0" 200 2266
127.0.0.1 - - [17/Dec/2024:12:18:48 +0530] "GET /wp-content/plugins/buddyboss-platform/bp-core/js/confirm.min.js?ver=2.6.51 HTTP/1.0" 304 -
127.0.0.1 - - [17/Dec/2024:12:18:48 +0530] "GET /wp-content/plugins/buddyboss-platform-pro/includes/access-control/assets/js/bb-access-control-admin.min.js?ver=2.5.70 HTTP/1.0" 200 12438
127.0.0.1 - - [17/Dec/2024:12:18:48 +0530] "GET /wp-content/plugins/buddyboss-platform-pro/includes/integrations/tutorlms/assets/css/bb-tutorlms-admin.min.css?ver=2.6.51 HTTP/1.0" 200 5755
127.0.0.1 - - [17/Dec/2024:12:18:48 +0530] "GET /wp-content/plugins/buddyboss-platform/bp-templates/bp-nouveau/icons/css/icons-map.min.css?ver=2.6.51 HTTP/1.0" 304 -
127.0.0.1 - - [17/Dec/2024:12:18:48 +0530] "GET /wp-content/plugins/buddyboss-platform/bp-core/images/profile-avatar-buddyboss-50.png HTTP/1.0" 304 -
127.0.0.1 - - [17/Dec/2024:12:19:22 +0530] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47
127.0.0.1 - - [17/Dec/2024:12:19:09 +0530] "POST /wp-admin/update.php?action=upload-plugin HTTP/1.0" 200 165830
127.0.0.1 - - [17/Dec/2024:12:19:22 +0530] "GET /wp-content/plugins/buddyboss-platform-pro/assets/js/hello.min.js?ver=2.5.70 HTTP/1.0" 200 2860
127.0.0.1 - - [17/Dec/2024:12:19:22 +0530] "GET /wp-content/plugins/buddyboss-platform-pro/assets/js/bb-pro-admin.min.js?ver=2.5.70 HTTP/1.0" 200 2268
127.0.0.1 - - [17/Dec/2024:12:19:22 +0530] "GET /wp-content/plugins/buddyboss-platform-pro/includes/access-control/assets/css/bb-access-control-admin.min.css?ver=2.5.70 HTTP/1.0" 304 -
127.0.0.1 - - [17/Dec/2024:12:19:22 +0530] "GET /wp-content/plugins/buddyboss-platform/bp-core/css/admin-bar.min.css?ver=2.6.51 HTTP/1.0" 304 -
127.0.0.1 - - [17/Dec/2024:12:19:22 +0530] "GET /wp-content/plugins/buddyboss-platform-pro/includes/integrations/onesignal/assets/css/bb-onesignal-admin.min.css?ver=2.5.70 HTTP/1.0" 304 -
127.0.0.1 - - [17/Dec/2024:12:19:22 +0530] "GET /wp-content/plugins/buddyboss-platform-pro/assets/css/hello.min.css?ver=2.5.70 HTTP/1.0" 304 -
127.0.0.1 - - [17/Dec/2024:12:19:22 +0530] "GET /wp-content/plugins/buddyboss-platform-pro/includes/integrations/zoom/assets/css/bp-zoom-admin.min.css?ver=2.5.70 HTTP/1.0" 304 -
127.0.0.1 - - [17/Dec/2024:12:19:22 +0530] "GET /wp-content/plugins/buddyboss-platform/bp-core/admin/css/common.min.css?ver=2.6.51 HTTP/1.0" 304 -
127.0.0.1 - - [17/Dec/2024:12:19:22 +0530] "GET /wp-content/plugins/buddyboss-platform/bp-templates/bp-nouveau/icons/css/bb-icons.min.css?ver=1.0.5 HTTP/1.0" 304 -
127.0.0.1 - - [17/Dec/2024:12:19:22 +0530] "GET /wp-content/plugins/buddyboss-platform/bp-templates/bp-nouveau/icons/css/icons-map.min.css?ver=2.6.51 HTTP/1.0" 304 -
127.0.0.1 - - [17/Dec/2024:12:19:22 +0530] "GET /wp-content/plugins/buddyboss-platform/bp-templates/bp-nouveau/css/buddypress.min.css?ver=2.6.51 HTTP/1.0" 304 -
127.0.0.1 - - [17/Dec/2024:12:19:22 +0530] "GET /wp-content/plugins/buddyboss-platform-pro/includes/integrations/zoom/assets/js/bp-zoom-meeting-common.min.js?ver=2.5.70 HTTP/1.0" 200 8092
127.0.0.1 - - [17/Dec/2024:12:19:22 +0530] "GET /wp-content/plugins/buddyboss-platform-pro/includes/access-control/assets/js/bb-access-control-admin.min.js?ver=2.5.70 HTTP/1.0" 304 -
127.0.0.1 - - [17/Dec/2024:12:19:22 +0530] "GET /wp-content/plugins/buddyboss-platform/bp-core/js/confirm.min.js?ver=2.6.51 HTTP/1.0" 304 -
127.0.0.1 - - [17/Dec/2024:12:19:22 +0530] "GET /wp-content/plugins/buddyboss-platform-pro/includes/integrations/tutorlms/assets/css/bb-tutorlms-admin.min.css?ver=2.6.51 HTTP/1.0" 304 -
127.0.0.1 - - [17/Dec/2024:12:19:22 +0530] "GET /wp-content/plugins/buddyboss-platform/bp-core/admin/css/hello.min.css?ver=2.6.51 HTTP/1.0" 304 -
127.0.0.1 - - [17/Dec/2024:12:19:22 +0530] "GET /wp-content/plugins/buddyboss-platform/bp-core/admin/js/settings-page.min.js?ver=2.6.51 HTTP/1.0" 304 -
127.0.0.1 - - [17/Dec/2024:12:19:22 +0530] "GET /wp-content/plugins/buddyboss-platform-pro/includes/integrations/tutorlms/assets/js/bb-tutorlms-admin.min.js?ver=2.6.51 HTTP/1.0" 304 -
127.0.0.1 - - [17/Dec/2024:12:19:22 +0530] "GET /wp-content/plugins/buddyboss-platform/bp-core/admin/js/hello.min.js?ver=2.6.51 HTTP/1.0" 304 -
127.0.0.1 - - [17/Dec/2024:12:19:22 +0530] "GET /wp-content/plugins/buddyboss-platform/bp-core/admin/js/fitvids.min.js?ver=2.6.51 HTTP/1.0" 304 -
127.0.0.1 - - [17/Dec/2024:12:19:22 +0530] "GET /wp-content/plugins/buddyboss-platform/bp-core/images/profile-avatar-buddyboss-50.png HTTP/1.0" 304 -
127.0.0.1 - - [17/Dec/2024:12:19:27 +0530] "GET /wp-admin/themes.php HTTP/1.0" 200 195102
127.0.0.1 - - [17/Dec/2024:12:19:27 +0530] "GET /wp-content/plugins/buddyboss-platform-pro/assets/css/hello.min.css?ver=2.5.70 HTTP/1.0" 304 -
127.0.0.1 - - [17/Dec/2024:12:19:27 +0530] "GET /wp-content/plugins/buddyboss-platform-pro/includes/access-control/assets/css/bb-access-control-admin.min.css?ver=2.5.70 HTTP/1.0" 304 -
127.0.0.1 - - [17/Dec/2024:12:19:27 +0530] "GET /wp-content/plugins/buddyboss-platform-pro/includes/integrations/onesignal/assets/css/bb-onesignal-admin.min.css?ver=2.5.70 HTTP/1.0" 304 -
127.0.0.1 - - [17/Dec/2024:12:19:27 +0530] "GET /wp-content/plugins/buddyboss-platform-pro/includes/integrations/tutorlms/assets/css/bb-tutorlms-admin.min.css?ver=2.6.51 HTTP/1.0" 304 -
127.0.0.1 - - [17/Dec/2024:12:19:27 +0530] "GET /wp-content/plugins/buddyboss-platform-pro/includes/integrations/zoom/assets/css/bp-zoom-admin.min.css?ver=2.5.70 HTTP/1.0" 304 -
127.0.0.1 - - [17/Dec/2024:12:19:27 +0530] "GET /wp-content/plugins/buddyboss-platform-pro/includes/access-control/assets/js/bb-access-control-admin.min.js?ver=2.5.70 HTTP/1.0" 304 -
